	日期	事件标题	区域	消费品名称	涉及的消费品数量	伤害事件	消费品一级类别	消费品二级类别	链接	伤害类型	严重程度	消费品危害类型	消费品一级危害类型	消费品二级危害类型	消费者年龄	消费者受教育程度	消费者职业	健康状况	消费品问题部件	尺寸	绳索及类似物	不透气	填充物	锐利边缘	部件空隙或开口	尖角	光滑表面	粗糙表面	小零件	昼夜	温度	湿度	海拔	稳定性	腐蚀性	速度	腐蚀物	坎坷	爬坡	下坡	地面摩擦	斜坡	楼梯	灰尘	静电	辐射	警示标识缺失	高温表面	高温液体	高温气体	低温表面	低温液体	低温气体	明火	[高低]电压	过热	漏电	短路	接触不良	铁芯发热	散热不良	稳定性噪音危害	变动性噪音危害	脉冲性噪音危害	爆炸性气体	爆炸性粉尘	爆炸性喷雾	聚合爆炸	蒸发爆炸	液体混合爆炸	爆炸性化合物	固体爆炸性物质	爆炸性气体	旋转部件牵扯	飞行物体撞击	移动部件挤压	机械稳定性	机械强度	弹性组件失控	压力空间失控	热辐射危害	激光辐射	紫外线辐射	X光线辐射	高频电磁辐射	低频电磁辐射	甲醛	乙醛	丙烯醛	其它有毒醛类	蒽类化合物	菲类化合物	芘类化合物	其它有毒芳香稠环类化合物类	N-杂环化合物	S-杂环化合物	O-杂环化合物	其它有毒杂环类化合物	有机氟化物	有机氯化物	有机溴化物	其它有毒有机氯化物	一氧化氮	一氧化碳	氯气	臭氧	氯化氢	硫化氢	其它有毒气体	砷	镉	铬	铜	汞	镍	铅	其它有毒重金属及其化合物	硫酸	盐酸	氢氧化钠	其它有毒酸碱类物	氢氰酸	氰化钾	氰化氢	其它无机氰化物	尘螨	蛔虫卵	绦虫卵	其它寄生虫危害	甲肝病毒	甲型流感病毒	轮状病毒	禽流感病毒	其它原生微生物危害	皮肤癣真菌	着色真菌	孢子丝菌	新生隐球菌	假丝酵母菌	曲霉	毛霉	卡氏肺孢菌	其它真核细胞微生物危害	大肠杆菌	沙门氏菌	副溶血性弧菌	金黄色葡萄球菌	腊样芽孢肝菌	其它原核细胞微生物危害
1068	2016/12/2	空	中国	水枪	1	玩具上的塑料动物头部含有DEHP（测得占重超过20%）。这种邻苯二甲酸盐可能会损害儿童的健康，对生殖系统造成损害。	儿童用品	空	空	空	0	空	有机毒物	有毒杂环类化合物	空	空	空	空	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1069	2016/12/2	空	中国	塑料娃娃	1	娃娃的塑料材料含有DEHP（测得占重25.5%）。这种邻苯二甲酸盐可能会损害儿童的健康，对生殖系统造成损害。另外，它含有DINP（测得占重14.3%）。	儿童用品	空	空	空	0	空	有机毒物	有毒杂环类化合物	空	空	空	空	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1070	2016/12/2	空	中国	塑料娃娃套装	1	娃娃的塑料材料含有DEHP（测得占重超过20%）。这种邻苯二甲酸盐可能会损害儿童的健康，对生殖系统造成损害。	儿童用品	空	空	空	0	空	有机毒物	有毒杂环类化合物	空	空	空	空	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1071	2016/12/2	空	中国	塑料娃娃套装	1	娃娃的塑料材料含有DEHP（测得占重高于20%）。这种邻苯二甲酸盐可能会损害儿童的健康，对生殖系统造成损害。	儿童用品	空	空	空	0	空	有机毒物	有毒杂环类化合物	空	空	空	空	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1072	2016/12/2	空	中国	塑料娃娃套装	1	娃娃的塑料材质含有DEHP（测得占重高于20%）。这种邻苯二甲酸盐可能会损害儿童的健康，对生殖系统造成损害。	儿童用品	空	空	空	0	空	有机毒物	有毒杂环类化合物	空	空	空	空	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1073	2016/12/2	空	中国	塑料玩具车	1	玩具车顶部的帽子易脱落，产生小部件。幼童可能将其放入口中，造成呛噎。	儿童用品	空	空	空	0	空	机械危害	形状和表面性能危害	空	空	空	4	车顶	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1074	2016/12/2	空	中国	玩具警械[看图]套装	1	投射物的撞击面是一个易脱落的吸盘。若儿童将投射物放入口中，如舔湿吸盘以便更好的粘在物体表面，吸盘可能会松脱，卡在呼吸道。	儿童用品	空	空	空	0	空	机械危害	形状和表面性能危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1075	2016/12/2	空	中国	玩具来复枪	1	投射物的吸盘易脱落。如果儿童将投射物放入口中，吸盘会脱落，卡在呼吸道。	儿童用品	空	空	空	0	空	机械危害	形状和表面性能危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1076	2016/12/2	空	中国	玩具枪	1	投射物的吸盘易脱落。若儿童将投射物放入口中，吸盘会脱落，卡在呼吸道。	儿童用品	空	空	空	0	空	机械危害	形状和表面性能危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1077	2016/12/2	空	中国	玩具手机	1	连续声压等级过高，可能导致部分听力永久性丧失。	儿童用品	空	空	空	0	空	噪声危害	稳定性噪音危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1078	2016/12/2	空	中国	婴儿摇铃和牙胶套组	1	附在小鸡形状摇铃上的塑料鸡蛋易破裂，产生小部件（珠子）。幼童可能将其放入口中，造成呛噎。	儿童用品	空	空	空	0	空	机械危害	形状和表面性能危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1079	2016/12/2	空	中国	婴儿移动挂铃	1	摇铃易破裂，产生小部件。幼童可能将其放入口中，造成呛噎。并且，小马摇铃、羔羊摇铃和带跳伞的熊摇铃的头部突出，幼童将其放入口中时，可能会堵塞呼吸道。	儿童用品	空	空	空	0	空	机械危害	形状和表面性能危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1080	2016/12/2	空	中国	LED泛光灯	1	电缆固定处不够坚固，部件可活动。当使用者接触到带电部件时，可能遭受电击。	家具及建筑装饰装修材料	空	空	空	0	空	电气危害	触电危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1081	2016/12/2	空	中国	LED泛光灯	1	电缆固定处不够坚固，部件可活动。当使用者接触到带电部件时，可能遭受电击。	家具及建筑装饰装修材料	空	空	空	0	空	电气危害	触电危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1082	2016/12/2	空	中国	带电池充电器的头灯	1	电池充电器的电绝缘不足。主电路和二次电路之间的爬电距离太小。这可能造成电击或引发火灾。	家具及建筑装饰装修材料	空	空	空	0	空	电气危害	触电危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	电池	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1083	2016/12/2	空	中国	灯	1	带电部件和可接触的金属部件之间的爬电距离不足，带电部件可被接触到，使用者有遭受电击的风险。	家具及建筑装饰装修材料	空	空	空	0	空	电气危害	触电危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1084	2016/12/2	空	中国	灯串	1	内部和外部电线的横截面积太小，电线可能会过热；电线末端无适当的防拉扯和防揉捻保护功能。可被接触到的基础绝缘电线还可能接触到锐利边缘。该产品不防潮湿，却被建议户外使用。	家具及建筑装饰装修材料	空	空	空	0	物理危害	电气危害电气危害,机械危害	触电危害触电危害,形状和表面性能危害	空	空	空	4	空	空	无	否	无	有	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	是	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1085	2016/12/2	空	中国	灯串	1	内部和外部电线的横截面积太小，电线可能会过热；电线末端无适当的防拉扯和防揉捻保护功能。控制元件的防护盖安装不当。电绝缘不足。可被接触到的基础绝缘电线还可能接触到锐利边缘。该产品不防潮湿，却被建议户外使用。	家具及建筑装饰装修材料	空	空	空	0	物理危害	电气危害电气危害,机械危害	触电危害触电危害,形状和表面性能危害	空	空	空	4	空	空	无	否	无	有	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	是	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1086	2016/12/2	空	中国	头灯	1	用于固定头灯带的塑料扣含有占重达0.28%的十溴二苯醚。十溴二苯醚已经被发现对人类健康，野生动物和环境造成严重的风险。	家具及建筑装饰装修材料	空	空	空	0	空	空	空	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1087	2016/12/2	空	中国	  电动自行车	1	电源线的导体的横截面积不足，这可能导致电源线过热。	交通工具及相关产品 	空	空	空	0	物理危害	电气危害电气危害	电气爆炸触电危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	是	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1088	2016/12/2	空	中国	方向盘套	1	方向盘套含有短链氯化石蜡（SCCPs）占重达0.3%。目前禁止在市面上销售和使用含有SCCPs物质，因为SCCPs持续存在于环境中，低浓度即对水生生物有毒性，并且可在野生生物及人体内蓄积，对人类健康和环境构成风险。	其他 	空	空	空	0	空	无机毒物危害	有毒重金属及其化合物危害	空	空	空	4	方向盘,方向盘套	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1089	2016/12/2	空	中国	方向盘套	1	方向盘套含有短链氯化石蜡（SCCPs）占重达0.46%。目前禁止在市面上销售和使用含有SCCPs物质，因为SCCPs持续存在于环境中，低浓度即对水生生物有毒性，并且可在野生生物及人体内蓄积，对人类健康和环境构成风险。	其他 	空	空	空	0	空	无机毒物危害	有毒重金属及其化合物危害	空	空	空	4	方向盘,方向盘套	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
1090	2016/12/2	空	中国	劈木机	1	该产品不防潮湿，却被建议户外使用。如果水渗入设备，使用者可能遭受电击。	其他 	空	空	空	0	空	电气危害	触电危害	空	空	空	4	空	空	无	否	无	无	无	无	否	否	空	空	空	空	空	是	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	无	否	否	否	否	否	否	否	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	否	否	否	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
